frame,keypoint_id,x,y,px,py,visibility
186,8,0.2916671,0.3993382,210,511,0.9941520094871521
186,9,0.3759836,0.4112614,270,526,0.80392986536026
186,10,0.3447592,0.4233641,248,541,0.9833593368530273
186,11,0.2866285,0.42913103,206,549,0.9932652711868286
186,12,0.27607435,0.43104428,198,551,0.9981138706207275
186,13,0.29746485,0.49281135,214,630,0.9906602501869202
186,14,0.3622646,0.4985996,260,638,0.9975202679634094
186,15,0.25086868,0.55926794,180,715,0.97617506980896
186,16,0.37742716,0.5741919,271,734,0.9896817803382874
187,0,0.37552142,0.310165,270,397,0.9157379865646362
187,1,0.38184908,0.30527315,274,390,0.5113153457641602
187,2,0.36580017,0.30458188,263,389,0.9168455600738525
187,3,0.37007666,0.30777866,266,393,0.2142052799463272
187,4,0.3335822,0.30677575,240,392,0.9192563891410828
187,5,0.3395931,0.34303254,244,439,0.9634034037590027
187,6,0.29940814,0.33940968,215,434,0.997577965259552
187,7,0.34462014,0.39224678,248,502,0.831834077835083
187,8,0.2922789,0.38719156,210,495,0.994188666343689
187,9,0.38543227,0.41011485,277,524,0.8273957371711731
187,10,0.3437479,0.41679716,247,533,0.9847026467323303
187,11,0.3008208,0.42255577,216,540,0.9926990866661072
187,12,0.28280553,0.42409366,203,542,0.9978973865509033
187,13,0.30303183,0.4867428,218,623,0.9892919659614563
187,14,0.36027223,0.493087,259,631,0.9970439076423645
187,15,0.26239595,0.5541229,188,709,0.9715078473091125
187,16,0.3778019,0.56914407,272,728,0.9873407483100891
188,0,0.38360164,0.30380315,276,388,0.9037772417068481
188,1,0.38987634,0.29925606,280,383,0.4878414273262024
188,2,0.37463942,0.2983068,269,381,0.9041112065315247
188,3,0.37790844,0.30362934,272,388,0.20025834441184998
188,4,0.34281158,0.30184025,246,386,0.9071593880653381
188,5,0.34842318,0.33948457,250,434,0.9578232169151306
188,6,0.3044464,0.33487266,219,428,0.9970027804374695
188,7,0.35733005,0.38941574,257,498,0.8269740343093872
188,8,0.2937567,0.38266045,211,489,0.9933018684387207
188,9,0.3904781,0.40825477,281,522,0.8270558714866638
188,10,0.34164828,0.4135216,245,529,0.9834802746772766
188,11,0.30581,0.41396546,220,529,0.9921242594718933
188,12,0.2834614,0.415267,204,531,0.997641921043396
188,13,0.31826454,0.4801077,229,614,0.9888960123062134
188,14,0.35889074,0.4871189,258,623,0.9968284964561462
188,15,0.2850428,0.547381,205,700,0.9712375402450562
188,16,0.37283137,0.56391203,268,721,0.9869483709335327
189,0,0.38529977,0.30194107,277,386,0.9293966889381409
189,1,0.39245537,0.2972899,282,380,0.5862360000610352
189,2,0.37569886,0.29623348,270,379,0.92812180519104
189,3,0.38188714,0.3021036,274,386,0.2359129786491394
189,4,0.34252447,0.29991466,246,383,0.9164199829101562
189,5,0.35023782,0.33886722,252,433,0.9639556407928467
189,6,0.30470273,0.33280402,219,425,0.9970499277114868
189,7,0.35963458,0.38942793,258,498,0.8425549268722534
189,8,0.29496518,0.37736532,212,483,0.9927116632461548
189,9,0.39115596,0.409276,281,523,0.8403453826904297
189,10,0.33896467,0.40669817,244,520,0.9826562404632568
189,11,0.3056507,0.4123404,220,527,0.9918923377990723
189,12,0.28031734,0.41334954,201,529,0.9973810315132141
189,13,0.32810393,0.4789013,236,612,0.9882802963256836
189,14,0.35494822,0.48599473,255,622,0.9963966012001038
189,15,0.30395833,0.5460772,218,698,0.969462513923645
189,16,0.36736548,0.5626591,264,720,0.9854745864868164
190,0,0.38687587,0.3016387,278,386,0.9286230802536011
190,1,0.39065883,0.2959546,281,378,0.5946034789085388
190,2,0.375284,0.29678527,270,379,0.9328762292861938
190,3,0.37728453,0.2999999,271,383,0.2662869989871979
190,4,0.34222555,0.30259368,246,387,0.9343648552894592
190,5,0.34892842,0.33948785,251,434,0.9751420617103577
190,6,0.31246877,0.3361267,224,430,0.9968048334121704
190,7,0.346559,0.3895776,249,498,0.8393615484237671
190,8,0.2958461,0.3803242,213,486,0.9890760183334351
190,9,0.39101392,0.40736803,281,521,0.7952303886413574
190,10,0.3404238,0.41238603,245,527,0.9713285565376282
190,11,0.30459768,0.4162721,219,532,0.9935863614082336
190,12,0.28543073,0.41781515,205,534,0.9974833130836487
190,13,0.32946837,0.47871536,237,612,0.9881433844566345
190,14,0.35811877,0.48405233,257,619,0.9957615733146667
190,15,0.30173877,0.5459041,217,698,0.9652087688446045
190,16,0.3504185,0.55569476,252,711,0.981907069683075
191,0,0.38820606,0.3024451,279,387,0.9273862242698669
191,1,0.39145973,0.2963874,281,379,0.6044720411300659
191,2,0.37610814,0.29735932,270,380,0.9315142631530762
191,3,0.3775127,0.3005048,271,384,0.26617178320884705
191,4,0.34339514,0.30392495,247,389,0.9277989864349365
191,5,0.34818888,0.33977318,250,434,0.9699811935424805
191,6,0.3145485,0.33770886,226,432,0.9955762624740601
191,7,0.34261245,0.38947362,246,498,0.825412929058075
191,8,0.2975487,0.3839567,214,491,0.985690176486969
191,9,0.3898607,0.40549073,280,519,0.786924421787262
191,10,0.3412465,0.41724277,245,534,0.965710461139679
191,11,0.3022325,0.41606086,217,532,0.9897298812866211
191,12,0.28166866,0.41805944,202,535,0.9956717491149902
191,13,0.34583935,0.4741702,249,606,0.9799812436103821
191,14,0.35427934,0.47892347,255,613,0.9922777414321899
191,15,0.32012582,0.5461404,230,699,0.9416256546974182
191,16,0.32962015,0.55414903,237,709,0.9678035974502563
192,0,0.38913167,0.30753076,280,393,0.8971092700958252
192,1,0.39186862,0.30156374,282,386,0.48819443583488464
192,2,0.37832916,0.30207983,272,386,0.9040546417236328
192,3,0.37444273,0.30486757,269,390,0.23080775141716003
192,4,0.34565026,0.30810577,248,394,0.911956787109375
192,5,0.34562734,0.34270272,248,438,0.9643811583518982
192,6,0.31543142,0.34056237,227,435,0.9939437508583069
192,7,0.34049827,0.39198786,245,501,0.8152438998222351
192,8,0.29707706,0.38714927,213,495,0.9835822582244873
192,9,0.39362174,0.41028136,283,525,0.7754861116409302
192,10,0.33442274,0.4205819,240,538,0.9617365002632141
192,11,0.29683483,0.42001325,213,537,0.9873347282409668
192,12,0.27775165,0.42101893,199,538,0.9946762323379517
192,13,0.35356233,0.47833744,254,612,0.9732397198677063
192,14,0.3502849,0.48081613,252,615,0.9895191192626953
192,15,0.32115057,0.5471961,231,700,0.923060417175293
192,16,0.31499153,0.5537449,226,708,0.955881655216217
193,0,0.38598824,0.31212693,277,399,0.9347783923149109
193,1,0.38953,0.3058207,280,391,0.6110566854476929
193,2,0.37408966,0.30666915,269,392,0.9429025650024414
193,3,0.37495774,0.30964127,269,396,0.2629605233669281
193,4,0.34215897,0.31347397,246,401,0.9381444454193115
193,5,0.34747475,0.34870657,250,446,0.9640299677848816
193,6,0.31266657,0.3494908,225,447,0.9963755011558533
193,7,0.33995858,0.3971866,244,508,0.7947133779525757
193,8,0.2929096,0.3993196,210,511,0.989107072353363
193,9,0.39279675,0.4136359,282,529,0.7753390669822693
193,10,0.34613994,0.42789668,249,547,0.9734978675842285
193,11,0.30649546,0.42742738,220,547,0.987841784954071
193,12,0.28318158,0.4301889,203,550,0.995725154876709
193,13,0.3575286,0.4825608,257,617,0.9790032505989075
193,14,0.3532674,0.4871823,254,623,0.9931402802467346
193,15,0.3233713,0.5533916,232,708,0.9432766437530518
193,16,0.31743392,0.5616996,228,718,0.9717690944671631
194,0,0.38626227,0.31876317,278,408,0.9168943762779236
194,1,0.38947695,0.31271037,280,400,0.5533325672149658
194,2,0.37484005,0.31314185,269,400,0.9249223470687866
194,3,0.37502912,0.31708598,270,405,0.23426426947116852
194,4,0.34324324,0.31974462,247,409,0.924406886100769
194,5,0.3506537,0.35665694,252,456,0.960372269153595
194,6,0.3117045,0.35476667,224,454,0.995763897895813
194,7,0.34132454,0.4070081,245,520,0.7944381237030029
194,8,0.2883396,0.40320006,207,516,0.9883424639701843
194,9,0.3911566,0.4230842,281,541,0.7697863578796387
194,10,0.33795547,0.4306414,243,551,0.9717976450920105
194,11,0.3127625,0.43703762,225,559,0.9896451234817505
194,12,0.28591394,0.43855637,205,561,0.9962865114212036
194,13,0.36243185,0.4961323,260,635,0.9822056889533997
194,14,0.34835768,0.49864927,250,638,0.9940977096557617
194,15,0.3290332,0.56677544,236,725,0.9517049193382263
194,16,0.30920535,0.5725573,222,732,0.9759233593940735
195,0,0.3869723,0.32745838,278,419,0.8559728860855103
195,1,0.39123023,0.32249194,281,412,0.36918744444847107
195,2,0.3792316,0.32161683,273,411,0.8630177974700928
195,3,0.37257555,0.32877022,268,420,0.18137593567371368
195,4,0.34918916,0.32878268,251,420,0.882349967956543
195,5,0.3441716,0.367083,247,469,0.9466698169708252
195,6,0.3114275,0.36468464,224,466,0.9941907525062561
195,7,0.33719242,0.41684574,242,533,0.8186064958572388
195,8,0.29312885,0.41438198,211,530,0.9902979731559753
195,9,0.39073947,0.43295226,281,554,0.8225311040878296
195,10,0.3481687,0.4426876,250,566,0.9793796539306641
195,11,0.3058934,0.4445468,220,569,0.9886321425437927
195,12,0.2814457,0.4458836,202,570,0.9961878657341003
195,13,0.3714503,0.4981236,267,637,0.979440450668335
195,14,0.3369158,0.5031069,242,643,0.99345463514328
195,15,0.33558714,0.5624924,241,719,0.9466398358345032
195,16,0.2880026,0.5763333,207,737,0.9732598066329956
196,0,0.37994695,0.3379501,273,432,0.8779910206794739
196,1,0.38422194,0.33265057,276,425,0.42676013708114624
196,2,0.37026045,0.33265263,266,425,0.8807617425918579
196,3,0.369779,0.33885026,266,433,0.20366549491882324
196,4,0.34110153,0.34082025,245,436,0.8854446411132812
196,5,0.34470224,0.37795335,248,483,0.953555703163147
196,6,0.30868524,0.3765238,222,481,0.9948586225509644
196,7,0.3344046,0.42695108,240,546,0.8333544135093689
196,8,0.28578308,0.4236102,205,542,0.9911312460899353
196,9,0.38759604,0.44122428,279,564,0.8317004442214966
196,10,0.34132197,0.4503215,245,576,0.9808433651924133
196,11,0.3105282,0.45542336,223,582,0.9907167553901672
196,12,0.28347006,0.45782343,204,586,0.9968896508216858
196,13,0.3756533,0.5037414,270,644,0.9820969700813293
196,14,0.33549342,0.5134883,241,657,0.9943850040435791
196,15,0.33165267,0.5582938,238,714,0.9539459943771362
196,16,0.27310616,0.57909644,196,741,0.9770927429199219
197,0,0.38108203,0.3495633,274,447,0.9045067429542542
197,1,0.38407058,0.3436858,276,439,0.5050110816955566
197,2,0.3689071,0.34409818,265,440,0.9199939370155334
197,3,0.36878935,0.34744132,265,444,0.21525488793849945
197,4,0.33569306,0.35091427,241,449,0.9187918305397034
197,5,0.3406817,0.38482922,245,492,0.9564181566238403
197,6,0.31019652,0.38352084,223,490,0.9940598011016846
197,7,0.3294484,0.43631405,237,558,0.7738645076751709
197,8,0.29468188,0.43237725,212,553,0.9855422973632812
197,9,0.3867309,0.45063108,278,576,0.7381082773208618
197,10,0.3609358,0.45494136,259,582,0.9655100107192993
197,11,0.30120742,0.4611268,216,590,0.9876850843429565
197,12,0.27656826,0.46348292,199,593,0.9954521059989929
197,13,0.37749675,0.503603,271,644,0.9775305390357971
197,14,0.341976,0.51295286,246,656,0.9925140738487244
197,15,0.31964812,0.5614354,230,718,0.9470961689949036
197,16,0.2666927,0.5793766,192,741,0.9724793434143066
198,0,0.38177544,0.3526819,274,451,0.8733199834823608
198,1,0.38365433,0.34683305,276,443,0.4373486638069153
198,2,0.37015706,0.3472646,266,444,0.8968175649642944
198,3,0.3665966,0.35052323,263,448,0.18821437656879425
198,4,0.33850843,0.35424381,243,453,0.9034463763237
198,5,0.3392348,0.38736972,244,495,0.9394355416297913
198,6,0.31408814,0.38575318,226,493,0.991391658782959
198,7,0.32785437,0.43814898,236,560,0.7220674157142639
198,8,0.2997636,0.4334724,215,554,0.9806063771247864
198,9,0.38479936,0.45342326,277,580,0.687249481678009
198,10,0.3619148,0.45781165,260,585,0.9554957747459412
198,11,0.29784364,0.46367234,214,593,0.9816230535507202
198,12,0.27656206,0.4655219,199,595,0.9931161999702454
198,13,0.37787154,0.5019886,272,642,0.9682644009590149
198,14,0.3446282,0.5096678,248,652,0.9892618656158447
198,15,0.31826732,0.5616522,229,718,0.9316143989562988
198,16,0.26417166,0.5770818,190,738,0.9639360308647156
199,0,0.38112268,0.353859,274,452,0.8601409196853638
199,1,0.38276452,0.348023,275,445,0.3969131112098694
199,2,0.3706902,0.3487417,266,446,0.891413152217865
199,3,0.3649475,0.3509564,262,449,0.1713588386774063
199,4,0.3396656,0.35478657,244,454,0.9067750573158264
199,5,0.3394127,0.38507152,244,492,0.9348356127738953
199,6,0.31517574,0.38522834,226,493,0.9925546050071716
199,7,0.3285062,0.43487468,236,556,0.707135796546936
199,8,0.30566615,0.43249267,220,553,0.9841923713684082
199,9,0.37956432,0.45129687,273,577,0.6687710285186768
199,10,0.36883736,0.45375437,265,580,0.9602231979370117
199,11,0.3050186,0.46006012,219,588,0.9859263896942139
199,12,0.28306592,0.46259874,203,592,0.9952977299690247
199,13,0.3737829,0.5038276,269,644,0.976760745048523
199,14,0.33252352,0.51354825,239,657,0.9929432272911072
199,15,0.32395673,0.56188804,233,719,0.9503923058509827
199,16,0.2581511,0.58047134,185,743,0.9757336974143982
200,0,0.37926564,0.35002357,273,448,0.8642820119857788
200,1,0.38180062,0.34427363,274,440,0.3915724456310272
200,2,0.37028664,0.3445495,266,441,0.883478581905365
200,3,0.36244696,0.3477474,260,445,0.18967638909816742
200,4,0.34082416,0.35062906,245,448,0.898891270160675
200,5,0.33498582,0.38336536,241,490,0.9410929679870605
200,6,0.31823793,0.38301176,229,490,0.9943147301673889
200,7,0.32022166,0.43723303,230,559,0.7685055732727051
200,8,0.31510642,0.43290514,226,554,0.9897114038467407
200,9,0.3734953,0.44560128,268,570,0.7589744925498962
200,10,0.37501323,0.4453354,270,570,0.9746550917625427
200,11,0.30689728,0.45535603,220,582,0.9883118271827698
200,12,0.2896752,0.45691615,208,584,0.9963892698287964
200,13,0.3595067,0.508818,258,651,0.9806311130523682
200,14,0.32050365,0.5153261,230,659,0.9943180680274963
200,15,0.31969523,0.5660716,230,724,0.9556961059570312
200,16,0.25379744,0.58123523,182,743,0.9789273738861084
201,0,0.37838477,0.34710756,272,444,0.8158326148986816
201,1,0.3819792,0.34183535,275,437,0.32012200355529785
201,2,0.37083402,0.34134603,267,436,0.8443993926048279
201,3,0.3634732,0.34546545,261,442,0.16359975934028625
201,4,0.34304717,0.34630162,246,443,0.874415934085846
201,5,0.33607897,0.3795368,241,485,0.9156955480575562
201,6,0.31737876,0.37786964,228,483,0.9923090934753418
201,7,0.32013947,0.43346596,230,554,0.7135019898414612
201,8,0.31646565,0.42901468,227,549,0.9874339699745178
201,9,0.36922753,0.44006783,265,563,0.7097693085670471
201,10,0.3717831,0.43953514,267,562,0.9692650437355042
201,11,0.30642918,0.4513658,220,577,0.9843991994857788
201,12,0.2878549,0.4519716,207,578,0.9953503608703613
201,13,0.35426733,0.50675696,255,648,0.9764283299446106
201,14,0.31344363,0.5106932,225,653,0.9932847023010254
201,15,0.31718498,0.56719744,228,726,0.9498304128646851
201,16,0.2567017,0.5800351,184,742,0.9766761660575867
202,0,0.38447812,0.34124297,276,436,0.790209949016571
202,1,0.38612306,0.3353377,278,429,0.2826281785964966
202,2,0.37586853,0.33552,270,429,0.8344252705574036
202,3,0.3631152,0.33926693,261,434,0.14491033554077148
202,4,0.34626973,0.3421734,249,437,0.8805670142173767
202,5,0.3341962,0.37573898,240,480,0.8997350931167603
202,6,0.32148108,0.37551826,231,480,0.9904174208641052
202,7,0.3182733,0.43047404,229,551,0.6555611491203308
202,8,0.32030106,0.43034512,230,550,0.9831432700157166
202,9,0.36851123,0.4285032,265,548,0.6501179933547974
202,10,0.37440613,0.43839088,269,561,0.9594612121582031
202,11,0.2999915,0.44795904,215,573,0.9789173603057861
202,12,0.28626087,0.4487001,206,574,0.9935854077339172
202,13,0.34987724,0.5072226,251,649,0.9712645411491394
202,14,0.32103682,0.5093525,231,651,0.9916068315505981
202,15,0.31472877,0.56836087,226,727,0.9429098963737488
202,16,0.2631891,0.5768761,189,738,0.9729042649269104
203,0,0.3870344,0.3368078,278,431,0.8747512102127075
203,1,0.38693476,0.3314764,278,424,0.45983579754829407
203,2,0.37630463,0.33190203,270,424,0.891459047794342
203,3,0.37174055,0.33580762,267,429,0.16435348987579346
203,4,0.34595498,0.33834392,249,433,0.884294331073761
203,5,0.35593513,0.37160763,256,475,0.918706476688385
203,6,0.32257032,0.36907703,232,472,0.9897163510322571
203,7,0.3634429,0.4169813,261,533,0.69846111536026
203,8,0.33226013,0.41246882,239,527,0.9788179397583008
203,9,0.38517302,0.43278712,277,553,0.6912079453468323
203,10,0.37125337,0.43615952,267,558,0.9564176201820374
203,11,0.30840686,0.44294554,222,566,0.978257417678833
203,12,0.283807,0.44202155,204,565,0.9923001527786255
203,13,0.35430375,0.5057249,255,647,0.9690961837768555
203,14,0.33138156,0.50541544,238,646,0.989762008190155
203,15,0.31246313,0.56705683,224,725,0.9387111067771912
203,16,0.27110767,0.57009685,195,729,0.9687365889549255
204,0,0.38851306,0.3350231,279,428,0.8562055826187134
204,1,0.38713285,0.32806763,278,419,0.42499467730522156
204,2,0.37584567,0.3298212,270,422,0.8922415375709534
204,3,0.3619681,0.3316938,260,424,0.21685369312763214
204,4,0.34694955,0.33903128,249,433,0.923980176448822
204,5,0.3275865,0.36948773,235,472,0.9170554876327515
204,6,0.34375343,0.37352508,247,478,0.9897122383117676
204,7,0.3159064,0.4202977,227,537,0.6192025542259216
204,8,0.36809176,0.42607385,265,545,0.9726617932319641
204,9,0.3558455,0.43406248,256,555,0.591314971446991
204,10,0.39337692,0.4424513,283,566,0.9373070001602173
204,11,0.28238678,0.43765983,203,560,0.9686258435249329
204,12,0.2875106,0.4390723,207,562,0.9890726208686829
204,13,0.35358045,0.5009781,254,641,0.9604184627532959
204,14,0.3437517,0.5017484,247,642,0.9871290922164917
204,15,0.31413016,0.5643654,226,722,0.929094672203064
204,16,0.2694541,0.5672178,194,726,0.9640227556228638
205,0,0.39067155,0.33553368,281,429,0.799734890460968
205,1,0.3888652,0.3286217,279,420,0.3141552209854126
205,2,0.38002288,0.3300597,273,422,0.8482450842857361
205,3,0.35835817,0.33123237,258,423,0.2053920477628708
205,4,0.35370708,0.33843142,254,433,0.9210706949234009
205,5,0.31975228,0.3673805,230,470,0.9185318946838379
205,6,0.34813902,0.3733828,250,477,0.9908074736595154
205,7,0.30111104,0.4184113,216,535,0.6367641091346741
205,8,0.3686331,0.42805704,265,547,0.9776861667633057
205,9,0.34280849,0.43292585,246,554,0.606686532497406
205,10,0.3922547,0.44184703,282,565,0.9455280900001526
205,11,0.27303612,0.43672776,196,559,0.9743301868438721
205,12,0.2871105,0.4389245,206,561,0.9915063977241516
205,13,0.35118935,0.49965352,252,639,0.9661861658096313
205,14,0.35102987,0.5015957,252,642,0.9896218776702881
205,15,0.30319342,0.55908936,218,715,0.9368343949317932
205,16,0.2738754,0.564741,197,722,0.9690805077552795
206,0,0.39115325,0.3363878,281,430,0.7889516353607178
206,1,0.38965088,0.32955235,280,421,0.31007450819015503
206,2,0.38028497,0.33100206,273,423,0.8412442803382874
206,3,0.35899815,0.3321934,258,425,0.21660944819450378
206,4,0.3543891,0.33944088,255,434,0.9233172535896301
206,5,0.3175035,0.36764795,228,470,0.9155660271644592
206,6,0.35240918,0.37510195,253,480,0.9904560446739197
206,7,0.29203674,0.41729718,210,534,0.6160853505134583
206,8,0.3777565,0.42929465,271,549,0.9754776358604431
206,9,0.32351404,0.43741974,232,559,0.5820251703262329
206,10,0.3964319,0.44465917,285,569,0.9402523636817932
206,11,0.27110973,0.4373003,195,559,0.972332239151001
206,12,0.2899194,0.44012898,208,563,0.9908554553985596
206,13,0.34742427,0.49881655,250,638,0.9646328091621399
206,14,0.35664368,0.50285274,256,643,0.9892304539680481
206,15,0.2914701,0.5560483,209,711,0.9365197420120239
206,16,0.27941045,0.5651966,201,723,0.9690472483634949
207,0,0.3903912,0.34016755,281,435,0.7304148077964783
207,1,0.3881052,0.33294243,279,426,0.2448299676179886
207,2,0.38148496,0.3342448,274,427,0.7925847172737122
207,3,0.34930107,0.3341661,251,427,0.23642566800117493
207,4,0.357612,0.3414194,257,437,0.9255708456039429
207,5,0.29939112,0.367528,215,470,0.922080397605896
207,6,0.35912853,0.37568265,258,480,0.9901566505432129
207,7,0.26677606,0.4159948,192,532,0.6319648623466492
207,8,0.3802663,0.4277799,273,547,0.9733855128288269
207,9,0.30309996,0.43401065,218,555,0.5777297019958496
207,10,0.3878009,0.43873128,279,561,0.9315577745437622
207,11,0.25829488,0.43774384,185,560,0.9745352864265442
207,12,0.29219195,0.44046098,210,563,0.9911261200904846
207,13,0.33600947,0.5015139,241,641,0.9677395224571228
207,14,0.34686962,0.504679,249,645,0.9895169138908386
207,15,0.28930256,0.56086665,208,717,0.9400060176849365
207,16,0.27037007,0.56849796,194,727,0.9695204496383667
208,0,0.38857105,0.34157142,279,437,0.7698180079460144
208,1,0.38540295,0.33428067,277,427,0.3126680254936218
208,2,0.37934104,0.33556575,273,429,0.785148024559021
208,3,0.344704,0.33492026,248,428,0.31230613589286804
208,4,0.35398877,0.34242004,254,438,0.9130597114562988
208,5,0.2945526,0.36747116,212,470,0.9553684592247009
208,6,0.35931745,0.37693638,258,482,0.9897704124450684
208,7,0.25021753,0.41235796,180,527,0.7765522599220276
208,8,0.3793928,0.4254597,273,544,0.9689229130744934
208,9,0.27593338,0.42901978,198,549,0.7038220763206482
208,10,0.3828339,0.4310471,275,551,0.9263789653778076
208,11,0.26315144,0.44159803,189,565,0.9817875623703003
208,12,0.29869795,0.4443763,215,568,0.9913516044616699
208,13,0.33046824,0.5059863,237,647,0.9714945554733276
208,14,0.33589572,0.50875187,241,651,0.9871487021446228
208,15,0.2849588,0.56268895,205,720,0.9359387159347534
208,16,0.25138924,0.5670802,181,725,0.9596937298774719
209,0,0.38816422,0.34258473,279,438,0.7272635698318481
209,1,0.38416418,0.3353135,276,429,0.27166658639907837
209,2,0.3794597,0.3366528,273,430,0.7146603465080261
209,3,0.34118623,0.3358358,245,429,0.3143564462661743
209,4,0.354136,0.343346,254,439,0.8917121291160583
209,5,0.29063243,0.36714977,209,469,0.9618736505508423
209,6,0.36137852,0.37789363,260,483,0.988885760307312
209,7,0.24479319,0.41034412,176,525,0.8280795216560364
209,8,0.37895763,0.42680445,272,546,0.9673948884010315
209,9,0.26420215,0.42708564,190,546,0.7586413621902466
209,10,0.3708973,0.4319106,267,552,0.9265811443328857
209,11,0.26419097,0.4429842,190,567,0.98450767993927
209,12,0.30438128,0.4458708,219,570,0.9916604161262512
209,13,0.3138723,0.50660235,225,648,0.9734299182891846
209,14,0.32795694,0.5099116,236,652,0.9861636757850647
209,15,0.2690439,0.56348705,193,721,0.9329094290733337
209,16,0.24797344,0.5675374,178,726,0.953552782535553
210,0,0.38646415,0.34189516,278,437,0.6571011543273926
210,1,0.3829729,0.33502698,275,428,0.21368952095508575
210,2,0.37880263,0.33565387,272,429,0.6413483619689941
210,3,0.33938447,0.3364206,244,430,0.30414438247680664
210,4,0.35588428,0.34187415,256,437,0.8837346434593201
210,5,0.28698248,0.3676688,206,470,0.9566780924797058
210,6,0.3661407,0.3758824,263,481,0.9886394739151001
210,7,0.24362805,0.40995592,175,524,0.8148847818374634
210,8,0.37877142,0.4235232,272,542,0.9682871699333191
210,9,0.26458028,0.42892247,190,549,0.7416088581085205
210,10,0.35298887,0.43638763,254,558,0.9267846941947937
210,11,0.26711747,0.44229975,192,566,0.98439621925354
210,12,0.31388038,0.4439724,225,568,0.9920949339866638
210,13,0.30766368,0.5087022,221,651,0.9726123213768005
210,14,0.32563582,0.5111963,234,654,0.9864785075187683
210,15,0.260974,0.5642694,187,722,0.929180920124054
210,16,0.24865833,0.5692625,179,728,0.9527319073677063
211,0,0.3853575,0.34457213,277,441,0.6474396586418152
211,1,0.3824064,0.33783856,275,432,0.20555199682712555
211,2,0.37884238,0.33825657,272,432,0.6355330348014832
211,3,0.3392033,0.33835763,244,433,0.30740806460380554
211,4,0.3577709,0.34310818,257,439,0.8845522403717041
211,5,0.28674036,0.36838013,206,471,0.9551082849502563
211,6,0.36726978,0.37575394,264,480,0.9891602396965027
211,7,0.24423455,0.40949807,175,524,0.8080213665962219
211,8,0.37873527,0.4216159,272,539,0.9703497886657715
211,9,0.26675552,0.4345953,192,556,0.7380986213684082
211,10,0.35792783,0.44320312,257,567,0.9303694367408752
211,11,0.26770625,0.44299898,192,567,0.9845027327537537
211,12,0.31604508,0.4444456,227,568,0.9924871921539307
211,13,0.30508623,0.50862014,219,651,0.9727421402931213
211,14,0.32709008,0.51148903,235,654,0.9871205687522888
211,15,0.2592163,0.564031,186,721,0.930528461933136
211,16,0.2539038,0.5705339,182,730,0.9549494385719299
212,0,0.38662568,0.34837344,278,445,0.608353316783905
212,1,0.3828667,0.3415703,275,437,0.1752939522266388
212,2,0.3810267,0.34202644,274,437,0.6056568622589111
212,3,0.33576676,0.3409179,241,436,0.29684558510780334
212,4,0.35963643,0.34544873,258,442,0.8893397450447083
212,5,0.28190362,0.37021154,202,473,0.9545502662658691
212,6,0.3704805,0.3767098,266,482,0.9892966151237488
212,7,0.24274012,0.4115244,174,526,0.7985279560089111
212,8,0.3819302,0.41993323,274,537,0.9697266817092896
212,9,0.26882064,0.43582106,193,557,0.7201951742172241
212,10,0.3637188,0.44501457,261,569,0.9259670972824097
212,11,0.27186432,0.44656315,195,571,0.9852972626686096
212,12,0.326642,0.44816,235,573,0.9929828643798828
212,13,0.29960793,0.51299113,215,656,0.9737786054611206
212,14,0.331523,0.518028,238,663,0.9877138137817383
212,15,0.2587969,0.56035316,186,717,0.934494137763977
212,16,0.26537246,0.570495,191,730,0.9576155543327332
213,0,0.38415962,0.3495678,276,447,0.7123697996139526
213,1,0.38083348,0.3423059,274,438,0.2875971496105194
213,2,0.3751879,0.34324753,270,439,0.686558187007904
213,3,0.3379312,0.34289056,243,438,0.40362346172332764
213,4,0.3507263,0.3482962,252,445,0.9055406451225281
213,5,0.28352097,0.37485662,204,479,0.9733341336250305
213,6,0.37020937,0.38026327,266,486,0.9887718558311462
213,7,0.24287978,0.4133532,174,529,0.8407090902328491
213,8,0.38694844,0.41960746,278,537,0.9518095850944519
213,9,0.2618792,0.43367124,188,555,0.7307053208351135
213,10,0.36841646,0.44283614,265,566,0.8853768110275269
213,11,0.27695304,0.451742,199,578,0.9861469864845276
213,12,0.33019218,0.4526189,237,579,0.9910362958908081
213,13,0.29866222,0.5175518,215,662,0.9733153581619263
213,14,0.33571455,0.5200776,241,665,0.9831727743148804
213,15,0.25885388,0.5657482,186,724,0.9269784688949585
213,16,0.27574912,0.56916845,198,728,0.9432042837142944
214,0,0.3879013,0.35238206,279,451,0.7005204558372498
214,1,0.3841672,0.34570938,276,442,0.27464422583580017
214,2,0.3791537,0.3460844,272,442,0.6689000725746155
214,3,0.34102598,0.34591168,245,442,0.3817937672138214
214,4,0.3545467,0.35077947,255,448,0.8890663981437683
214,5,0.2882779,0.3768741,207,482,0.9701830148696899
214,6,0.3708299,0.38132042,266,488,0.9885700345039368
214,7,0.24089503,0.41323647,173,528,0.8473753929138184
214,8,0.384477,0.419532,276,537,0.958376944065094
214,9,0.2673166,0.43005735,192,550,0.7608466148376465
214,10,0.3708504,0.442339,267,566,0.9061871767044067
214,11,0.28189155,0.45128042,202,577,0.9861605167388916
214,12,0.33427894,0.45146984,240,577,0.9914767146110535
214,13,0.30835515,0.5185799,222,663,0.9743767380714417
214,14,0.35225198,0.51677203,253,661,0.9845526218414307
214,15,0.25936225,0.5659561,186,724,0.9338177442550659
214,16,0.28665268,0.56358635,206,721,0.9503087401390076
