knee_angle_left,knee_angle_right,elbow_angle_left,elbow_angle_right,com_x,com_y,knee_status
174.149161096737,175.21752744194313,177.68214968358077,166.9530671739106,206.0,488.25,Extension
168.95039347105268,177.15997869269617,146.00716963749056,147.88648249603284,203.0,487.5,Extension
166.2409880824714,178.94441791434508,150.69643072044715,153.1594904262129,200.25,486.0,Extension
168.49436827851648,171.62082718893686,153.91278786611377,160.57278953025425,200.25,486.0,Extension
168.67505679489545,172.044114556414,160.64100572760353,160.3937876522386,204.75,485.0,Extension
167.0673915582263,169.6663445354929,145.66978269888304,148.619432243609,205.0,492.25,Extension
165.61756264068333,173.29763994064265,27.299572847760473,124.04845360232135,203.25,496.5,Extension
162.09068575496147,160.50706638353327,57.55024289502509,144.7962097139234,199.25,503.0,Extension
158.48993449450887,150.10844608035944,60.682463491753914,160.75636910114105,197.5,513.75,Transition
146.25389997683575,143.55138724691662,10.178066630615485,34.792457429489566,195.25,524.75,Transition
126.62690702155044,119.14876174443546,4.170437691047396,32.082187271651705,194.25,532.25,Good Loading (Serve)
119.16225462141061,112.01875268933777,140.2727909304123,81.86989765227486,194.25,539.75,Good Loading (Serve)
119.43917246684964,106.08744435344079,159.70336377213658,117.98717169473494,193.5,541.5,Good Loading (Serve)
120.30463945559659,106.56522709783872,157.4528222375274,115.88702625406432,195.0,541.5,Good Loading (Serve)
135.1680223202156,131.5597961534857,131.48667082531875,165.38862690283088,179.0,536.0,Transition
144.34897757229547,141.14870589377213,159.12730059931394,154.48048834759027,185.25,533.25,Transition
139.1910153001985,134.08064312842868,124.30945719989167,177.25642288841712,181.0,528.25,Transition
139.91178816115288,135.70712959417895,73.842344888441,176.64210632689844,184.5,526.5,Transition
141.2641208276196,139.09354615714796,77.4194145618957,176.29537044029175,187.25,524.0,Transition
134.1977332202282,132.2851349268395,110.66034898729326,163.68614743053914,194.25,524.0,Transition
138.71528909392921,134.51491090814682,127.75501480256669,176.33874307028415,197.5,523.0,Transition
145.3008564041767,142.09156871637697,143.4854116809745,178.09084668601938,202.75,526.0,Transition
134.73313755377708,130.09986782024302,154.1118813647771,160.94003102678636,206.25,530.0,Transition
134.95878989466442,127.86321134568425,153.38370031831656,160.68635036988294,208.5,537.5,Transition
138.96880698072897,133.24043541780458,107.89674638978045,159.62885370143874,211.0,543.25,Transition
144.53289844807975,133.68041187970542,115.60666097404489,145.34286618049973,216.75,545.25,Transition
144.71577635884225,130.93248042563178,117.82409636968721,144.89204924193135,217.75,546.75,Transition
146.8601951455921,135.37611567928218,110.26891614590079,137.23697903493857,218.75,544.25,Transition
148.79827402654553,137.19114009210938,112.47943438766038,135.1367438164595,219.75,544.25,Transition
151.11819276398364,137.71402102705488,106.80111621871691,135.85509736858032,222.0,541.5,Transition
150.4011320796463,138.83573800358553,111.17132330063524,128.16248692329754,224.25,536.5,Transition
142.33548968274405,131.76427283722035,106.7181506042212,127.50867487676537,225.75,532.0,Transition
136.7662704769736,127.50427844166263,122.96279766074072,137.38036274857964,228.25,524.75,Transition
127.14709247488115,120.43207010693109,128.7756291173715,136.89037306430413,229.5,518.0,Transition
134.64160737960466,123.8571101364804,116.11007439100489,124.57040752744292,234.75,514.0,Transition
135.24965322382113,128.38460020697545,121.13897242192368,120.00441548920371,238.75,511.25,Transition
137.589022853401,129.2072034986974,116.52939729192727,117.64054121073426,240.5,510.0,Transition
141.0419500437281,134.29715022231386,115.3644171825667,120.71890425117535,242.5,511.0,Transition
145.66618674739735,137.69248422141044,118.56422142526851,124.29523862384133,245.5,513.25,Transition
143.9867261310195,136.77859896829676,121.60569917114238,126.07530582997896,250.5,517.0,Transition
147.24122007017593,138.59168932440312,102.21883209910541,115.21398608487584,255.5,526.0,Transition
143.77670988303896,134.3744447255233,119.93994015081093,123.10809019896828,260.75,535.5,Transition
136.83867897743886,129.31430871232934,111.95379150798537,126.7438807229966,263.25,545.0,Transition
121.30499041901105,114.01555230167682,109.79659409786377,123.02556988622669,265.0,557.0,Good Loading (Serve)
107.2120719239133,102.06423188915979,111.19942023950463,122.03965920121951,266.5,564.75,Good Loading (Serve)
110.45438449245053,106.50846176925013,131.87432463411872,118.16470881102676,270.5,567.25,Good Loading (Serve)
118.43987766921911,116.11893064728125,140.31265573409732,116.30888694415856,266.5,567.0,Good Loading (Serve)
124.31720502972095,121.17157760084234,140.34448030865954,116.42654431450997,268.0,567.5,Transition
128.70405518629826,123.20770651400457,132.6626940985796,115.71130914631962,267.25,565.5,Transition
123.38874012600921,117.8317721978858,127.0992105451919,114.16483670762355,262.75,563.0,Good Loading (Serve)
119.6288063944018,116.00652918624043,125.64898559713222,110.12345107120056,260.25,562.0,Good Loading (Serve)
114.19305659688072,114.54977930383531,88.57835276770297,96.37116801409101,264.5,556.75,Good Loading (Serve)
114.72299692724434,123.46868261053997,109.64463466670871,100.42249677146597,260.5,550.75,Transition
139.36191045475837,147.35588487028394,131.19675950566284,114.9159161489789,256.25,546.5,Transition
137.73324206334522,145.54448476252534,143.19740350210017,115.14478562164543,253.75,541.5,Transition
141.23694091686514,139.91838070119132,129.49958849696543,111.42830702470182,250.25,539.5,Transition
144.33225864500997,144.71368898601995,150.32691782019123,112.03472800511221,247.75,540.0,Transition
145.77427716737404,144.60714783489294,145.3307340150831,100.58163551805326,247.25,543.5,Transition
142.93099992621546,136.07948001099084,108.0653037420112,97.7269196618147,247.0,546.25,Transition
149.44490827308738,144.0972928592482,109.17104252099203,92.25679392579728,244.5,549.5,Transition
162.91624450771278,161.2748014570149,78.64537505076473,93.84150039212052,241.5,549.25,Extension
168.02561920960753,172.48318962176143,81.31813126108636,95.50234042450242,237.0,547.75,Extension
176.4396557531367,173.2040559112275,85.49988629288012,100.00359536441826,229.75,544.0,Extension
170.15600168304843,172.14905251856294,84.80977340983888,104.22727528019631,225.75,542.75,Extension
169.35691354858756,170.24508345712945,79.8244891598089,117.68469584666147,222.0,541.5,Extension
169.45238889687707,166.54267136051988,75.24982738698682,129.07975789360242,220.25,543.5,Extension
172.5351041420389,169.50852294259806,74.04315639580098,118.75363372256682,220.5,545.75,Extension
174.34110023604467,169.71987124999146,69.80525464153284,128.00807463052604,220.75,544.75,Extension
163.63209454346625,162.0898361810176,51.35372247014815,118.8537154791987,221.75,540.0,Extension
166.13187743529733,163.63998534781516,54.52881300721562,104.00773810000639,222.5,532.25,Extension
167.77963922111624,169.26110285847957,41.238745324065896,100.97927758588588,221.5,523.25,Extension
157.97481820909414,160.95937767106363,47.79944456360348,114.67686312723616,229.75,518.0,Extension
179.02380810845509,171.60623151295087,42.51044713132891,56.278537548372285,233.25,516.25,Extension
169.10246721124213,178.86988038233366,41.485790880557836,145.0881696832099,244.5,519.0,Extension
173.19023132387773,171.5128142203485,13.736268727266964,44.341456850464574,262.25,526.5,Extension
170.30943317452218,173.18316446521158,23.838741102604697,33.34375745425311,286.75,530.5,Extension
171.2175592385737,172.82042658050355,58.58897878807689,65.59792470312294,314.75,532.75,Extension
165.75757122834722,176.30752911061387,157.1001332022483,116.30996130384919,347.5,525.75,Extension
168.08340364154606,171.93675378296393,57.12907625423489,153.7979036099246,371.25,524.75,Extension
161.2898378242504,171.19010825295877,150.2936497110917,179.22139554491017,395.75,525.0,Extension
158.07764909853861,170.5014565272755,179.82464287453246,176.92517928900907,407.5,525.25,Extension
166.6304858767471,178.60480019625894,166.3926021670261,177.72591090598482,413.0,527.5,Extension
167.16060398296833,169.27370549750867,155.2825590584979,172.65378851276594,413.25,529.5,Extension
159.14048137498517,165.3620659082663,119.61073633023547,177.3741691885073,404.0,526.75,Extension
156.68746621011013,167.37440894812863,151.27967316723678,177.31176269696624,394.75,526.75,Extension
161.2059586513523,176.06819316836243,163.4749475984491,178.5591451359151,384.0,528.0,Extension
167.46477951918087,176.74745943656006,169.5411166139149,171.76655564593045,369.5,524.5,Extension
165.50745982269694,173.05463143636769,173.10718397164018,173.5398255373373,361.25,520.5,Extension
162.73022840209885,173.2075451434369,153.37579714801788,164.63105788631776,344.5,514.75,Extension
163.119260779691,174.41308937029243,163.13048147319222,138.38105086955304,337.5,501.5,Extension
167.95265807786458,166.93068208505176,143.7105028205756,145.30058432914308,317.25,487.5,Extension
163.86628167815792,168.07855262676915,128.02182026633574,154.81503039851376,305.25,474.75,Extension
153.33993102586126,159.9829541980025,142.01738505385777,132.23688294353101,295.25,455.0,Transition
